20151101
23         CREUSE                        
LIEU-DIT   CROIX DE LA VERGNE         
LIEU-DIT   CROIX DE VEDRENNE          
LIEU-DIT   CROIX LA PIPE              
LIEU-DIT   LES CROS                   
LIEU-DIT   DU CROS                    
LIEU-DIT   DU CROS OUEST              
LIEU-DIT   CROUZAT                    
LIEU-DIT   LE CROUZAT                 
LIEU-DIT   DERRIERE LES GRANGES       
LIEU-DIT   DERRIERE POULIER           
LIEU-DIT   EPSAT                      
LIEU-DIT   L ETANG DE LA CHAUMETTE    
LIEU-DIT   LES ETANGS                 
LIEU-DIT   LES ETANGS OUEST           
LIEU-DIT   LA FEUILLIE                
LIEU-DIT   FLEURANTY                  
LIEU-DIT   FLEURANTY SUD              
LIEU-DIT   FONT AU FOIN               
LIEU-DIT   DE LA FONT                 
LIEU-DIT   DE LA FONT OUEST           
LIEU-DIT   FONTBONNE                  
LIEU-DIT   LES FONTS                  
LIEU-DIT   LA GANE                    
LIEU-DIT   LA GANE NORD OUEST         
LIEU-DIT   LA GANE SUD                
LIEU-DIT   LA GANE SUD OUEST          
LIEU-DIT   LES GANES                  
LIEU-DIT   LES GANONS                 
LIEU-DIT   LA GARENNE                 
LIEU-DIT   LES GARROUS                
LIEU-DIT   GATOUILLAT                 
LIEU-DIT   LES GAURY                  
LIEU-DIT   LE GOUTEIX                 
LIEU-DIT   LA GOUTTE                  
LIEU-DIT   LA GOUTTE SUD              
LIEU-DIT   LES GOUTTES                
LIEU-DIT   LE GRAND CHAMP             
LIEU-DIT   LE GRAND CHAMP SUD         
LIEU-DIT   LE GRAND CHAMP SUD EST     
LIEU-DIT   GRAND PATURAL              
LIEU-DIT   LE GRAND PUY               
LIEU-DIT   GRIMAUDET                  
LIEU-DIT   LE HAUT DU BOIS            
LIEU-DIT   DU JOURNAL                 
LIEU-DIT   LACHAUD                    
LIEU-DIT   LAS AIRAS                  
LIEU-DIT   LAS AUBAS                  
LIEU-DIT   LAS CHAMPS                 
LIEU-DIT   LAS CHAMPS OUEST           
LIEU-DIT   LAS CHAMPS SUD             
LIEU-DIT   LAS CHAMPS SUD EST         
LIEU-DIT   LAS RUAS                   
LIEU-DIT   DE LASSE                   
LIEU-DIT   LES LATTES                 
LIEU-DIT   LES LATTES NORD            
LIEU-DIT   LAUZELIER                  
LIEU-DIT   LAVAUD                     
LIEU-DIT   LA LEVADE                  
LIEU-DIT   LES LEVADES                
LIEU-DIT   LES LIMARGNES              
LIEU-DIT   LIVARNAUD                  
LIEU-DIT   LES LIVEROUX               
LIEU-DIT   LA LUNAUD NORD             
LIEU-DIT   LA LUNAUD                  
LIEU-DIT   MADEYRE                    
LIEU-DIT   DU MAILLARD                
LIEU-DIT   DE MAISON                  
LIEU-DIT   LE MARTINEIX               
LIEU-DIT   DU MAZELON                 
LIEU-DIT   LE MAZELON                 
LIEU-DIT   MEYSOUNIOUX                
LIEU-DIT   MONTEPIOUX                 
LIEU-DIT   MONTEPIOUX OUEST           
LIEU-DIT   MONTIGNAT                  
LIEU-DIT   DU MORDIT                  
LIEU-DIT   DU MOULIN                  
LIEU-DIT   LA NAUTE                   
LIEU-DIT   LA NONEIX                  
LIEU-DIT   L OUCHE                    
LIEU-DIT   L OUCHE SUD                
LIEU-DIT   L OUCHERE                  
LIEU-DIT   L OUCHETTE                 
LIEU-DIT   LES PALENES                
LIEU-DIT   LA PALLE                   
LIEU-DIT   DU PARQUET                 
LIEU-DIT   LES PATURAUX               
LIEU-DIT   LA PAUTY                   
LIEU-DIT   PEIX GROS                  
LIEU-DIT   LE PENDANT                 
LIEU-DIT   LE PENDU                   
LIEU-DIT   LA PERELLE                 
LIEU-DIT   LES PERELLES               
LIEU-DIT   LA PERET                   
LIEU-DIT   LES PEREYROUX              
LIEU-DIT   DU PEUX                    
LIEU-DIT   PEUX DE LA GANE            
LIEU-DIT   PEYRAS BLANCHAS            
LIEU-DIT   LE PEYRAT                  
LIEU-DIT   LES PEYROUX                
LIEU-DIT   PIERRE AU BOST             
LIEU-DIT   PLANET                     
LIEU-DIT   LE PLATEAU                 
LIEU-DIT   LE POIRIER                 
LIEU-DIT   POULIER                    
LIEU-DIT   PRA QUEUE                  
LIEU-DIT   LA PRADE                   
LIEU-DIT   PRE DE LA FEUILLIE         
LIEU-DIT   PRE GAUDON                 
LIEU-DIT   DU PRIEUR                  
LIEU-DIT   LE PRUNIER                 
LIEU-DIT   PUY CHAUVET                
LIEU-DIT   PUY DE GIRAUDET            
LIEU-DIT   PUY DE LA CROIX            
LIEU-DIT   PUY DES COSSES             
LIEU-DIT   PUYBOUBE                   
LIEU-DIT   PUYBOURBE                  
LIEU-DIT   QUENTEYRAS                 
LIEU-DIT   LA QUEYRADE                
LIEU-DIT   RATOUNEIX                  
LIEU-DIT   LA REBUELLE                
LIEU-DIT   LE RECLOS                  
LIEU-DIT   LE RECLOS NORD OUEST       
LIEU-DIT   LE RECLOS OUEST            
LIEU-DIT   REGAUDIE                   
LIEU-DIT   LA RIVAILLE                
LIEU-DIT   LES ROCHES                 
LIEU-DIT   LA RUE                     
LIEU-DIT   SAGNE CLOSE                
LIEU-DIT   SAGNE LA RUE               
LIEU-DIT   SAGNE MORTE                
LIEU-DIT   LA SAGNE                   
LIEU-DIT   LA SAGNE SUD               
LIEU-DIT   DES SAGNES                 
LIEU-DIT   LES SAGNES NORD            
LIEU-DIT   LES SAGNES OUEST           
LIEU-DIT   LES SAGNES SUD             
LIEU-DIT   SAINT RAPT                 
LIEU-DIT   LA SOUDADE                 
LIEU-DIT   SOUMANS                    
LIEU-DIT   SOUS L ETANG ROUX          
LIEU-DIT   SOUS LE BOIS               
LIEU-DIT   DU TAILLIS                 
LIEU-DIT   TALAFEIX                   
LIEU-DIT   LES TERMES                 
LIEU-DIT   LES TERMES NORD            
LIEU-DIT   TERRE NOIRE                
LIEU-DIT   LE THEIL                   
LIEU-DIT   LES TIERES                 
LIEU-DIT   LE TRAVERS                 
LIEU-DIT   LES TUILERIES              
LIEU-DIT   LA VEDRENNE                
LIEU-DIT   DU VERGER                  
LIEU-DIT   LES VERGNAUDS              
LIEU-DIT   DE LA VERGNE               
LIEU-DIT   LA VERGNE                  
LIEU-DIT   LA VERGNE OUEST            
LIEU-DIT   LES VERGNES                
LIEU-DIT   LA VERSANNE                
LIEU-DIT   VIEILASFONDS               
LIEU-DIT   VIGNAUDIER                 
LIEU-DIT   VILLENEUVE                 
LIEU-DIT   DU VIVIER                  
LIEU-DIT   LES TACHES                 
           commune :     SAINT AMAND                    departement : CREUSE                        
LOT        DU PRAT                    
LIEU-DIT   LES ARDELIERS              
LIEU-DIT   L AUBETTE                  
LIEU-DIT   BOIS BRULE                 
LIEU-DIT   BOIS DE BESSAUD            
LIEU-DIT   BOIS DE LAVAUD             
LIEU-DIT   BOIS DU BESSAUD            
LIEU-DIT   BOIS DE LA BESSE           
LIEU-DIT   LE BOSQUET                 
LIEU-DIT   LE BOURG                   
LIEU-DIT   CHAMBRUN                   
LIEU-DIT   LA CHANAUD                 
LIEU-DIT   CHATEAU DU FOT             
LIEU-DIT   CHAUSSEDIERE               
LIEU-DIT   LES CHAZELLES              
LIEU-DIT   LE CHEIX                   
LIEU-DIT   LES CHEIX                  
LIEU-DIT   CHER DU MONTEIL            
LIEU-DIT   LE CHEZ                    
LIEU-DIT   LE CLAPIER                 
LIEU-DIT   LES CLAUZETS               
LIEU-DIT   LE COMBADEAU               
LIEU-DIT   COMBAS FOURCHAS            
LIEU-DIT   LA COMBE                   
LIEU-DIT   COMBE L ETANG              
LIEU-DIT   LES COMBES                 
LIEU-DIT   LA COTE                    
LIEU-DIT   LE COURTIOUX               
LIEU-DIT   LES COUTURES               
LIEU-DIT   CROIX DE LA FORTUNE        
LIEU-DIT   LES CROS                   
LIEU-DIT   LES EMINADES               
LIEU-DIT   LA FEUILLIE                
LIEU-DIT   LA FOND                    
LIEU-DIT   LE FOT                     
LIEU-DIT   LA GANE EST                
LIEU-DIT   LA GANE OUEST              
LIEU-DIT   LES GARENNES               
LIEU-DIT   LA GOUTTE                  
LIEU-DIT   DU GOUX                    
LIEU-DIT   LE GRAND BOIS              
LIEU-DIT   LE GRAND CHAMP             
LIEU-DIT   GRATTE POULE               
LIEU-DIT   LAS ALOUCHAS               
LIEU-DIT   LAS COMBAS                 
LIEU-DIT   LAS COTAS OUEST            
LIEU-DIT   LAS COTAS                  
LIEU-DIT   LAS FAVASSAS               
LIEU-DIT   LAS GOUTAS                 
LIEU-DIT   LAS GOUTAS OUEST           
LIEU-DIT   LAS LIERAS                 
LIEU-DIT   LAS MOULIERAS              
LIEU-DIT   LAS PIOLETAS               
LIEU-DIT   LAS RUAS                   
LIEU-DIT   LAS SAGNAS                 
LIEU-DIT   LAVAUD                     
LIEU-DIT   LA LIOLLE                  
LIEU-DIT   LONGUE SAGNE               
LIEU-DIT   MALPERTUIS                 
LIEU-DIT   DU MOULIN                  
LIEU-DIT   MOULIN DU FOT              
LIEU-DIT   LE NOYER                   
LIEU-DIT   LES ORS                    
LIEU-DIT   LA PALISSE                 
LIEU-DIT   LES PARISIENS              
LIEU-DIT   DU PATURAL                 
LIEU-DIT   LE PATURAL                 
LIEU-DIT   PEIRAVUE                   
LIEU-DIT   LES PELADES EST            
LIEU-DIT   LES PELADES NORD           
LIEU-DIT   POUX                       
LIEU-DIT   PRADAUD                    
LIEU-DIT   LA PRAIRIE                 
LIEU-DIT   PRAIRIE DE LAVAUD          
LIEU-DIT   PUY AU MET                 
LIEU-DIT   PUY LA GARDE               
LIEU-DIT   PUY LA PLANCHE             
LIEU-DIT   PUY RENAUD                 
LIEU-DIT   PUY RENAUD OUEST           
LIEU-DIT   LES QUAIS                  
LIEU-DIT   REBEYROLLE                 
LIEU-DIT   LA REINAUDE                
LIEU-DIT   LES ROUGEREIX              
LIEU-DIT   LE SERIZOUX                
LIEU-DIT   LES TAILLADIS              
LIEU-DIT   LA VERGNE                  
LIEU-DIT   LES ZEGOTS                 
LIEU-DIT   LES PELADES                
LIEU-DIT   LAS GOUTTAS                
LIEU-DIT   DU MOULIN                  
LIEU-DIT   LA GANE                    
LIEU-DIT   DERRIERE LE COURTIOUX      
LIEU-DIT   LE PRE CANTREZ             
LIEU-DIT   L ENFER                    
           commune :     SAINT-AMAND-JARTOUDEIX         departement : CREUSE                        
LIEU-DIT   DE L ARMINIAT              
LIEU-DIT   LES BALAUDAS               
LIEU-DIT   BEL AIR                    
LIEU-DIT   DE BETOULLE                
LIEU-DIT   DES BETOUX                 
LIEU-DIT   DU BOIS LAURENT            
LIEU-DIT   DES BROUSSES               
LIEU-DIT   BUFFE GEASSE               
LIEU-DIT   CHAUME ET CARDERE          
LIEU-DIT   LE CLOUX                   
LIEU-DIT   COLOMBEIX                  
LIEU-DIT   DE LA COMBE GIRAUD         
LIEU-DIT   DU CROUZAT                 
LIEU-DIT   DE L EPAUNE                
LIEU-DIT   DE L EQUIZOUX              
LIEU-DIT   L ETANG DE PRADAUDE        
LIEU-DIT   DU FAUX                    
LIEU-DIT   FAYE DE BAS                
LIEU-DIT   FAYE DE HAUT               
LIEU-DIT   DE LA FAYOLLE              
LIEU-DIT   DE LA FONT DU REIX         
LIEU-DIT   LA GOUTTE AU FAUX          
LIEU-DIT   LE GRAND FAUX              
LIEU-DIT   DE JARTOUX                 
LIEU-DIT   JARTOUX                    
LIEU-DIT   LAS FOUGERAS               
LIEU-DIT   LAS MAREILLAS              
LIEU-DIT   DE LASCAUD                 
LIEU-DIT   LEYLAVERGNE                
LIEU-DIT   DE LEYRAT                  
LIEU-DIT   DE MALAMAS                 
LIEU-DIT   DE LA METAIRIE             
LIEU-DIT   DE MONT LEVIS              
LIEU-DIT   MONTPENSIER                
LIEU-DIT   DES OUSTIAUX               
LIEU-DIT   PEU DE NOUHAUD             
LIEU-DIT   PEU DE SAINT AMAND         
LIEU-DIT   PEU DU TROP                
LIEU-DIT   PEU L ABBE                 
LIEU-DIT   DE LA PHILIPPE             
LIEU-DIT   DE LA PIERRE               
LIEU-DIT   PIERRE DE MARGNAT          
LIEU-DIT   LES PLANCHES               
LIEU-DIT   PONT DE BEGE               
LIEU-DIT   PRADAUDE                   
LIEU-DIT   PUY CHALAT                 
LIEU-DIT   PUY DE L ABBE              
LIEU-DIT   PUY DE LA CROIX            
LIEU-DIT   PUY DE LA QUILLE           
LIEU-DIT   LE PUY DE ROUMANEIX        
LIEU-DIT   PUY DE VAREIX              
LIEU-DIT   PUY DU MERLE               
LIEU-DIT   PUY DU PECHER              
LIEU-DIT   PUY MARCOUX                
LIEU-DIT   LE RECLOS                  
LIEU-DIT   LA RIBIERE                 
LIEU-DIT   LA RIBIERE DE CHEIROUX     
LIEU-DIT   LES ROUILLERES             
LIEU-DIT   SOUS BUFFE GEASSE          
LIEU-DIT   DE SOUS FAYE               
LIEU-DIT   DE SOUS MAISON             
LIEU-DIT   DE LA TAVEYRE              
LIEU-DIT   LE TROP                    
LIEU-DIT   DE VAREIX                  
LIEU-DIT   DE LA VERGNE               
LIEU-DIT   LA VERGNE                  
LIEU-DIT   LES VERGNES                
LIEU-DIT   VERGNOUX                   
LIEU-DIT   VERGNOUX HAUT              
LIEU-DIT   BEAUVAIS                   
LIEU-DIT   DU CLOUX                   
LIEU-DIT   LA FAYOLLE                 
LIEU-DIT   DE LA GROLE                
LIEU-DIT   LE NOUHAUD                 
LIEU-DIT   SAINT AMAND JARTOUDEIX     
LIEU-DIT   LE BOURG                   
           commune :     SAINT AVIT DE TARDES           departement : CREUSE                        
LIEU-DIT   BUFFEIX                    
LIEU-DIT   CHASSIN CHEVAL             
LIEU-DIT   CHAUMEIX                   
LIEU-DIT   CHAUSSADISSE               
LIEU-DIT   LE CHET                    
LIEU-DIT   CHEZ REDON                 
LIEU-DIT   CONGET                     
LIEU-DIT   FONT GRANDE                
LIEU-DIT   LACAUD                     
LIEU-DIT   LONDEIX                    
LIEU-DIT   MONTMAUD                   
LIEU-DIT   MOULIN DE TEITEIX          
LIEU-DIT   PONT DU CHEZ               
LIEU-DIT   LES PRADEAUX               
LIEU-DIT   PRADEAU ET LE PETIT PUY    
LIEU-DIT   PRON DE SAGNE              
LIEU-DIT   TARDES                     
LIEU-DIT   LA TAVERNE                 
LIEU-DIT   TEITEIX                    
LIEU-DIT   TORDEIX                    
LIEU-DIT   VARILLAS                   
LIEU-DIT   LA VERGNE                  
LIEU-DIT   LES VERGNES                
LIEU-DIT   LE BOIS                    
LIEU-DIT   BOUILLERAS                 
LIEU-DIT   LE BRET                    
LIEU-DIT   LE BRULADY                 
LIEU-DIT   LES CHABANNES              
LIEU-DIT   CHAMP DE LA COUTISSOT      
LIEU-DIT   CHAMP DE LA CROIX          
LIEU-DIT   CHAMP DES POUX             
LIEU-DIT   CHAMP DU GLAND             
LIEU-DIT   CHAMP DU MOULAUD           
LIEU-DIT   CHAMPS DE CHAUMEIX         
LIEU-DIT   LE CHARBON                 
LIEU-DIT   LA CHARRAUD                
LIEU-DIT   LES CHARRAUDS              
LIEU-DIT   LES CHARVALLAS             
LIEU-DIT   CHASSAGNETAS               
LIEU-DIT   LES CHAUMETTES             
LIEU-DIT   LE CHEZ                    
LIEU-DIT   CHEZ CLOS                  
LIEU-DIT   CHIER DU BAS               
LIEU-DIT   LES CHIROUX                
LIEU-DIT   LE CLIAUSOUX ET LES SAGNES 
LIEU-DIT   LA COMBE                   
LIEU-DIT   LES COMBES                 
LIEU-DIT   LES COMBEAUX ET LE PUY     
LIEU-DIT   LE COMPAS                  
LIEU-DIT   LA COTE                    
LIEU-DIT   LES COTES DE TORDEIX       
LIEU-DIT   COTE DU BOIS               
LIEU-DIT   COTE VEISSE                
LIEU-DIT   COUSSIERAS                 
LIEU-DIT   LA CROIX DES VERGNES       
LIEU-DIT   LA CROUX ET LA CHOME       
LIEU-DIT   ESGOUETS                   
LIEU-DIT   LA FAUX                    
LIEU-DIT   LA FAYOLLE                 
LIEU-DIT   LA FONT                    
LIEU-DIT   FONTANIERAS                
LIEU-DIT   GALINAT                    
LIEU-DIT   LA GANE                    
LIEU-DIT   GANETTE                    
LIEU-DIT   LES GARDES                 
LIEU-DIT   GARDETTE                   
LIEU-DIT   LA GASNE                   
LIEU-DIT   LE GOURD                   
LIEU-DIT   JAGONDEIX                  
LIEU-DIT   DE JALEIX                  
LIEU-DIT   LAS AIRAS ET PUY D ARCHAT  
LIEU-DIT   LAS BESSAS                 
LIEU-DIT   LAS BOUEGEAS               
LIEU-DIT   LAS BRUGAS                 
LIEU-DIT   LAS BRUGEAS                
LIEU-DIT   LAS CHERMIAS               
LIEU-DIT   LAS MOULIERAS              
LIEU-DIT   LAS PRADAS                 
LIEU-DIT   LAS RUAS                   
LIEU-DIT   LAS SAGNAS                 
LIEU-DIT   LAS SEYTAS                 
LIEU-DIT   LAS SIGNOLAS               
LIEU-DIT   LASCAUX                    
LIEU-DIT   LAU AILLAUDIE              
LIEU-DIT   LEPINAROT                  
LIEU-DIT   DE LOMBARD                 
LIEU-DIT   LONDEIX                    
LIEU-DIT   LOUILLAT                   
LIEU-DIT   LA MANGERE                 
LIEU-DIT   LES MASSAUDS               
LIEU-DIT   LA MOLLE ET LAS SAGNETAS   
LIEU-DIT   LE MOULIN                  
LIEU-DIT   PAREISSIN                  
LIEU-DIT   PATURAL DU BOIS            
LIEU-DIT   LES PELADES                
LIEU-DIT   LE PETIT PUY               
LIEU-DIT   PIERRAS FOURNIERAS         
LIEU-DIT   PIERRES BLANCHES           
LIEU-DIT   PIERRES PLATES             
LIEU-DIT   LA PISTE                   
